quoting_tweet_id,quoting_user_name,quoted_tweet_id,quoted_user_name
1573519246197329920,kyosuke_mihara,1569090913074397187,MPD_bousai
1573510221678333952,kelolo_love,1569090913074397187,MPD_bousai
1573505345653440512,cyvalist,1569090913074397187,MPD_bousai
1573503105354059776,zukkun_abc,1569090913074397187,MPD_bousai
1573502495157981184,Genmai52,1569090913074397187,MPD_bousai
1573496930855837696,xx_miyuki,1569090913074397187,MPD_bousai
1573495038734061568,SUGATA_LABO,1569090913074397187,MPD_bousai
1573494685146185728,1027mio0721masa,1569090913074397187,MPD_bousai
1573494465943437312,moki_mokki,1569090913074397187,MPD_bousai
1573489631064358912,n_takayoshi0303,1569090913074397187,MPD_bousai
1573487002367840256,Emiko3588,1569090913074397187,MPD_bousai
1573472838484656128,arinoyouni,1569090913074397187,MPD_bousai
1573471092777562112,yumi_TYO,1569090913074397187,MPD_bousai
1573468311522013184,_Kuroten,1569090913074397187,MPD_bousai
1573465469960753152,yuriko8171,1569090913074397187,MPD_bousai
1573464514557014016,kinoko318,1569090913074397187,MPD_bousai
1572907909616660480,maxellJP,1569090913074397187,MPD_bousai
1573449688363110400,hizuki_freely,1569090913074397187,MPD_bousai
1573445716202369024,HLwwwLd,1569090913074397187,MPD_bousai
1573444357386309632,osaretarrin,1569090913074397187,MPD_bousai
1573443972269510656,DEVICE_Fukuoka,1569090913074397187,MPD_bousai
1573442281092583424,ohashi_mami,1569090913074397187,MPD_bousai
1573424197157941248,PM_kitchan,1569090913074397187,MPD_bousai
1573368382254194688,show_gecko,1569090913074397187,MPD_bousai
1573367352095567872,ayanununurukko,1569090913074397187,MPD_bousai
1573364485972463616,minolu_fb,1569090913074397187,MPD_bousai
1573357557426827264,toshiaki_56,1569090913074397187,MPD_bousai
1573340498273906688,asuka_f_jones,1569090913074397187,MPD_bousai
1573340220455784448,asuka_f_jones,1569090913074397187,MPD_bousai
1573335188683501568,n_tuuun,1569090913074397187,MPD_bousai
1573334806431399936,mee_Poteco155,1569090913074397187,MPD_bousai
1573332443524141056,tanto7724,1569090913074397187,MPD_bousai
1573331872108904448,rie_takai,1569090913074397187,MPD_bousai
1573329015901159424,sakuramochiy,1569090913074397187,MPD_bousai
1573322062529429504,M_Yonekawa,1569090913074397187,MPD_bousai
1573320301127077888,Ceui_featSAKU,1569090913074397187,MPD_bousai
1573313309386117120,tritri_trinity,1569090913074397187,MPD_bousai
1573310411151409152,kensokushin,1569090913074397187,MPD_bousai
1573305992632471552,Ririmu_mashu,1569090913074397187,MPD_bousai
1573305565115486208,m12uk1z,1569090913074397187,MPD_bousai
1573300850923307008,tamagawatamagon,1569090913074397187,MPD_bousai
1573298224617902080,yurikkuma0904,1569090913074397187,MPD_bousai
1573297408074727424,sumikko_tkmr,1569090913074397187,MPD_bousai
1573288555774119936,tonoharu,1569090913074397187,MPD_bousai
1573287463262752768,outdoorgarage,1569090913074397187,MPD_bousai
1573284241101979648,serval_chan__,1569090913074397187,MPD_bousai
1573276786951356416,mia_cider,1569090913074397187,MPD_bousai
1573282500020928512,takkoh,1569090913074397187,MPD_bousai
1573281909895213056,lowsukeee,1569090913074397187,MPD_bousai
1573275717596504064,chid_22,1569090913074397187,MPD_bousai
1573273897147006976,necoya_himemaru,1569090913074397187,MPD_bousai
1573272103042056192,mokemoke6502,1569090913074397187,MPD_bousai
1573271403411148800,kantan_org,1569090913074397187,MPD_bousai
1573271178252554240,emi303,1569090913074397187,MPD_bousai
1573270136530018304,FC63435976,1569090913074397187,MPD_bousai
1573266595635662848,mateba2007m,1569090913074397187,MPD_bousai
1573265126534557696,KarenKaminSkiii,1569090913074397187,MPD_bousai
1573265030782808064,DDH_181_hyg,1569090913074397187,MPD_bousai
1573264865955049472,Hina_Saigyoji,1569090913074397187,MPD_bousai
1573263823259435008,r400blue,1569090913074397187,MPD_bousai
1573263409210331136,xxxkurosakixxx,1569090913074397187,MPD_bousai
1573261918047174656,w2023906z,1569090913074397187,MPD_bousai
1573258893874298880,sunset77koto,1569090913074397187,MPD_bousai
1573257398009339904,mocchimochibbb,1569090913074397187,MPD_bousai
1573257303499108352,hp_cute_yu,1569090913074397187,MPD_bousai
1573257097080602624,hal_drumas,1569090913074397187,MPD_bousai
1573257008303964160,the_welder_73,1569090913074397187,MPD_bousai
1573255908347768832,honesties8,1569090913074397187,MPD_bousai
1573255826462023680,LupusDeLuna,1569090913074397187,MPD_bousai
1573255779846856704,syakitto0w0,1569090913074397187,MPD_bousai
1573253074139115520,cell102,1569090913074397187,MPD_bousai
1573252352588804096,yoohey0822,1569090913074397187,MPD_bousai
1573251039939395584,mochigome1123,1569090913074397187,MPD_bousai
1573249352243585024,inabazeon,1569090913074397187,MPD_bousai
1573248455065350144,t_sasaura,1569090913074397187,MPD_bousai
1573247297277906944,oomikoukou,1569090913074397187,MPD_bousai
1573245023101063168,greengreen1007,1569090913074397187,MPD_bousai
1573243923962683392,K_1963,1569090913074397187,MPD_bousai
1573237700253171712,kanzaki,1569090913074397187,MPD_bousai
1573237420593926144,FSSAEGUSA,1569090913074397187,MPD_bousai
1573236639383834624,pana87,1569090913074397187,MPD_bousai
1573235425665503232,aki_season1920,1569090913074397187,MPD_bousai
1573234454243561472,CreamyMainoko,1569090913074397187,MPD_bousai
1573234290170957824,maruhido,1569090913074397187,MPD_bousai
1573234063103893504,MaihaiStyle,1569090913074397187,MPD_bousai
1573230635157979136,exejuvou,1569090913074397187,MPD_bousai
1573230234870353920,Actinotrocha,1569090913074397187,MPD_bousai
1573228792918966272,keiobirin,1569090913074397187,MPD_bousai
1573228578518757376,nekokenta,1569090913074397187,MPD_bousai
1573227736956637184,kimiirosky_118,1569090913074397187,MPD_bousai
1573227368365584384,papurika,1569090913074397187,MPD_bousai
1573226715585052672,mtkydb,1569090913074397187,MPD_bousai
1573225895388909568,09070306,1569090913074397187,MPD_bousai
1573224085668044800,airvariable,1569090913074397187,MPD_bousai
1573221655727738880,nana_0229,1569090913074397187,MPD_bousai
1573221547279810560,g4hirohisa,1569090913074397187,MPD_bousai
1573220834424295424,synyamazaki,1569090913074397187,MPD_bousai
1573220569432338432,rinsaitama,1569090913074397187,MPD_bousai
1573219492771074048,h4i_r,1569090913074397187,MPD_bousai
1573216870798589952,deep__wreck,1569090913074397187,MPD_bousai
1573216256937037824,chiharusan0718,1569090913074397187,MPD_bousai
1573216235256438784,snowmoon807,1569090913074397187,MPD_bousai
1573215685689626624,CacaoKaoru,1569090913074397187,MPD_bousai
1573215162810920960,kat0h,1569090913074397187,MPD_bousai
1573213999906582528,3000tenzenbu,1569090913074397187,MPD_bousai
1573213000173223936,d_forest,1569090913074397187,MPD_bousai
1573211527125282816,baby_zumi,1569090913074397187,MPD_bousai
1573211412201361408,HRedpanda,1569090913074397187,MPD_bousai
1573210655137865728,ogatteku_ki,1569090913074397187,MPD_bousai
1573210121806938112,bci_,1569090913074397187,MPD_bousai
1573209533425790976,joo1018,1569090913074397187,MPD_bousai
1573208488305520640,gishigishi2525,1569090913074397187,MPD_bousai
1573207608462544896,Herinaceus,1569090913074397187,MPD_bousai
1573206834688704512,6239B,1569090913074397187,MPD_bousai
1573206102174736384,FuRaijin3,1569090913074397187,MPD_bousai
1573205638192271360,seth885643,1569090913074397187,MPD_bousai
1573204030041591808,lr_ishy,1569090913074397187,MPD_bousai
1573203466167910400,YUGAYUG01511120,1569090913074397187,MPD_bousai
1573202911760646144,ohnuki_tsuyoshi,1569090913074397187,MPD_bousai
1573198898973360128,nakatsukuniaki,1569090913074397187,MPD_bousai
1573197691357892608,tansannom,1569090913074397187,MPD_bousai
1573197204491501568,riuemonn,1569090913074397187,MPD_bousai
1573196844582440960,purimari,1569090913074397187,MPD_bousai
1573194925742915584,sakito_a,1569090913074397187,MPD_bousai
1573192024391663616,demaezinsoku,1569090913074397187,MPD_bousai
1573191769264881664,nuko12ef,1569090913074397187,MPD_bousai
1573190810224726016,Tree_kiki09,1569090913074397187,MPD_bousai
1573190178658983936,refine_refine,1569090913074397187,MPD_bousai
1573189074848194560,figmarigold0212,1569090913074397187,MPD_bousai
1573188040755126272,strawberry_six,1569090913074397187,MPD_bousai
1573188020618268672,l3eIty,1569090913074397187,MPD_bousai
1573186513923616768,hsy_59,1569090913074397187,MPD_bousai
1573185715084886016,tasogaremonnki,1569090913074397187,MPD_bousai
1573183679404601344,zephiransas,1569090913074397187,MPD_bousai
1573181630818422784,greengreen1973,1569090913074397187,MPD_bousai
1573181239682801664,e_ri69,1569090913074397187,MPD_bousai
1573181160532082688,monchitchi,1569090913074397187,MPD_bousai
1573180781819731968,chobi69nroll,1569090913074397187,MPD_bousai
1573179680211210240,potadaruma,1569090913074397187,MPD_bousai
1573178790460948480,baranokikanoki,1569090913074397187,MPD_bousai
1573176202818453504,MKMJN,1569090913074397187,MPD_bousai
1573175076979081216,shiino23,1569090913074397187,MPD_bousai
1573174430754574336,bbnntkbt,1569090913074397187,MPD_bousai
1573172838420590592,mitchy_mizuki,1569090913074397187,MPD_bousai
1573162364199129088,oknuuris,1569090913074397187,MPD_bousai
1573158362505949184,renkonrenchin,1569090913074397187,MPD_bousai
1573158161544286208,poyopoyochan,1569090913074397187,MPD_bousai
1573157924154888192,TITIBU_P,1569090913074397187,MPD_bousai
1573153630727057408,mot_org,1569090913074397187,MPD_bousai
1573127411671367680,sierraAdam,1569090913074397187,MPD_bousai
1573125353765146624,berry717,1569090913074397187,MPD_bousai
1573114379708829696,syuTanaka11,1569090913074397187,MPD_bousai
1573103689774030848,curry_oji3,1569090913074397187,MPD_bousai
1573102282862104576,8th_month,1569090913074397187,MPD_bousai
1573097653252288512,maomao777,1569090913074397187,MPD_bousai
1573097339652546560,sawai0381,1569090913074397187,MPD_bousai
1573096935375966208,lunatic_queen,1569090913074397187,MPD_bousai
1573090110450831360,PunimoOtobana,1569090913074397187,MPD_bousai
1573089496236969984,gak_t12,1569090913074397187,MPD_bousai
1573089342272458752,rolly1001,1569090913074397187,MPD_bousai
1572975520752762880,Kellogg_papa,1569090913074397187,MPD_bousai
1572967391641804800,takeshi741,1569090913074397187,MPD_bousai
1572962862548455424,mikimix_x,1569090913074397187,MPD_bousai
1572952774584995840,littlebunny_31,1569090913074397187,MPD_bousai
1572949956071428096,chutoriadez,1569090913074397187,MPD_bousai
1572935096394747904,chopin132,1569090913074397187,MPD_bousai
1572922134556708864,moomindaisukida,1569090913074397187,MPD_bousai
1572904007475265536,Tabio_JP,1569090913074397187,MPD_bousai
1571937346718928896,kyouyatakaya,1569090913074397187,MPD_bousai
1571893666586972160,_rainbow_fairy_,1569090913074397187,MPD_bousai
1571880560972402688,hachi5519,1569090913074397187,MPD_bousai
1571284604988059648,citrinecat,1569090913074397187,MPD_bousai
1571261894241193984,750atmark,1569090913074397187,MPD_bousai
1571113595588739072,17_fvso,1569090913074397187,MPD_bousai
1571103773845786624,yaichi031,1569090913074397187,MPD_bousai
1571103422644113408,mo_ruran,1569090913074397187,MPD_bousai
1571101741873242112,kerotarou_70,1569090913074397187,MPD_bousai
1571077025166917632,scytheO1,1569090913074397187,MPD_bousai
1571057180933226496,ailoveuu,1569090913074397187,MPD_bousai
1571047878310907904,trcdlWDFPRxBd8F,1569090913074397187,MPD_bousai
1571047299798962176,vjvj8885,1569090913074397187,MPD_bousai
1570972345715814400,rano_omote,1569090913074397187,MPD_bousai
1570955365684236288,chosi_t,1569090913074397187,MPD_bousai
1570954772102127616,souki_socks,1569090913074397187,MPD_bousai
1570934316838031360,HIROMIYAZ,1569090913074397187,MPD_bousai
1570932343233482752,CpLFLrjYykULSGZ,1569090913074397187,MPD_bousai
1570771960841523200,Ka_______Makoto,1569090913074397187,MPD_bousai
1570712224989351936,Dainty_Bess,1569090913074397187,MPD_bousai
1570690681190100992,jizoin1367,1569090913074397187,MPD_bousai
1570638137428410368,hotarururu528,1569090913074397187,MPD_bousai
1570619128054181888,a_trum_z,1569090913074397187,MPD_bousai
1570618648229990400,cgSPCosv82Lu3xu,1569090913074397187,MPD_bousai
1570616899091984384,Saintowl3393,1569090913074397187,MPD_bousai
1570597275055058944,Koncha8,1569090913074397187,MPD_bousai
1570567792017145856,jl4bzb,1569090913074397187,MPD_bousai
1570558815606808576,kaname34,1569090913074397187,MPD_bousai
1570535897384488960,sapparisappari3,1569090913074397187,MPD_bousai
1570429654347186176,pushirko,1569090913074397187,MPD_bousai
1570418769281028096,do0jinsay,1569090913074397187,MPD_bousai
1570418674909216768,chigyusan1125,1569090913074397187,MPD_bousai
1570402225985552384,mtsamurai1,1569090913074397187,MPD_bousai
1570363310276767744,maya_baby0627,1569090913074397187,MPD_bousai
1570321319409102848,D0wnwhyper,1569090913074397187,MPD_bousai
1570315130944253952,nttfoV4Dg6LoNSH,1569090913074397187,MPD_bousai
1570283994629173248,hotmlcal,1569090913074397187,MPD_bousai
1570263998205136896,mam8182,1569090913074397187,MPD_bousai
1570159263682809856,cyclocrossky,1569090913074397187,MPD_bousai
1569994507382566912,y0GBzVaZXPkSE3B,1569090913074397187,MPD_bousai
1569961169162752000,ta_321,1569090913074397187,MPD_bousai
1569838635603853312,nonoueai,1569090913074397187,MPD_bousai
1569828453423419392,Mirinboshi0116,1569090913074397187,MPD_bousai
1569577516498812928,KOOLKIZ,1569090913074397187,MPD_bousai
1569563831533453312,MRebel250se,1569090913074397187,MPD_bousai
1569533184462983168,nana3_j_k_s,1569090913074397187,MPD_bousai
1569531920173928448,yuta3801,1569090913074397187,MPD_bousai
1569520662053797888,oziityan,1569090913074397187,MPD_bousai
1569514259213856768,kohagish,1569090913074397187,MPD_bousai
1569500035355918336,punto_hgt1122,1569090913074397187,MPD_bousai
1569259302615158784,sansotento,1569090913074397187,MPD_bousai
1569459348325412864,kosodatenpanda,1569090913074397187,MPD_bousai
1569442986806870016,sweet_lil_dvl,1569090913074397187,MPD_bousai
1569384857943572480,kuyakusyo1,1569090913074397187,MPD_bousai
1569338991987802112,suuntovector,1569090913074397187,MPD_bousai
1569337616700669952,DqDHHvvZzmgOa7h,1569090913074397187,MPD_bousai
1569317360301125632,yystrawberry,1569090913074397187,MPD_bousai
1569315322775375872,amaitomato55,1569090913074397187,MPD_bousai
1569299937946632192,kosodegirakuha,1569090913074397187,MPD_bousai
1569296873667821568,takebeat,1569090913074397187,MPD_bousai
1569280359682162688,mofmof_kitsugon,1569090913074397187,MPD_bousai
1569263360717500416,osaka_senri,1569090913074397187,MPD_bousai
1569193602068410368,miduno,1569090913074397187,MPD_bousai
1569178037543129088,Aysheaia,1569090913074397187,MPD_bousai
1569171803498770432,shinobunaito,1569090913074397187,MPD_bousai
1569171055893413888,usaginohontaku,1569090913074397187,MPD_bousai
1569148935259967488,m_takashima,1569090913074397187,MPD_bousai
1569138889880911872,Taylor_nq,1569090913074397187,MPD_bousai
1569138215327776768,SUNNY43666349,1569090913074397187,MPD_bousai
1569125683661778944,Break28wall107,1569090913074397187,MPD_bousai
1569124445608083456,shura_the_world,1569090913074397187,MPD_bousai
1569122312955527168,madlyn_3,1569090913074397187,MPD_bousai
1569115934228623360,fukakey,1569090913074397187,MPD_bousai
1569114408705748992,bluelem09584954,1569090913074397187,MPD_bousai
1569113555475255296,LAPHROCK,1569090913074397187,MPD_bousai
1569112373767860224,si_nagayama,1569090913074397187,MPD_bousai
1569111535204859904,kawachirokow,1569090913074397187,MPD_bousai
1569107896612560896,hironori_yamaji,1569090913074397187,MPD_bousai
1569106239245922304,usao_pf,1569090913074397187,MPD_bousai
1569102075057045504,hei_ne_jp,1569090913074397187,MPD_bousai
1569101791492714496,twittedmotopi,1569090913074397187,MPD_bousai
1569100784683593728,kyokutoraziko01,1569090913074397187,MPD_bousai
1569099539503796224,r05525,1569090913074397187,MPD_bousai
1569094927111585792,_heibonitiban,1569090913074397187,MPD_bousai
1569094273433485312,mamemomma,1569090913074397187,MPD_bousai
1569094251501490176,kenshi6669,1569090913074397187,MPD_bousai
1569093665909506048,rankateikid,1569090913074397187,MPD_bousai
1569092336357101568,ojamonas,1569090913074397187,MPD_bousai
1569092096220610560,karieda_chimo,1569090913074397187,MPD_bousai
1569091904100532224,kodomitaka,1569090913074397187,MPD_bousai
1569091660872843264,shiriHIP,1569090913074397187,MPD_bousai
1569091589838094336,tHZnWuDXsBtcCHi,1569090913074397187,MPD_bousai
1569091233452273664,Kuny3298,1569090913074397187,MPD_bousai
1569550682579148800,niwaJP2,1568013887857115140,MPD_bousai
1568165530808520704,hottoteatime,1568013887857115140,MPD_bousai
1568087046723633152,OliviaLionmaru,1568013887857115140,MPD_bousai
1568064430822522880,4q7kfQu3XZnA25e,1568013887857115140,MPD_bousai
1568987971126444032,yakkun821,1567652170547478528,MPD_bousai
1567999910750089216,fukurousan296,1567652170547478528,MPD_bousai
1567886412980297728,kaidou851,1567652170547478528,MPD_bousai
1567867654970703872,aira_miduki,1567652170547478528,MPD_bousai
1567848155462631424,jf3nyj,1567652170547478528,MPD_bousai
1567810689858965504,haruma2ri,1567652170547478528,MPD_bousai
1567808581424287744,elevator_el,1567652170547478528,MPD_bousai
1567731670111129600,kazeo330i,1567652170547478528,MPD_bousai
1567725007614394368,thintaro_01,1567652170547478528,MPD_bousai
1567715616571928576,twit_ao_o,1567652170547478528,MPD_bousai
1567700464485158912,bu4qfdPI9qXOIy8,1567652170547478528,MPD_bousai
1567680000790503424,shinodahiroe,1567652170547478528,MPD_bousai
1567677885384892416,amming7,1567652170547478528,MPD_bousai
1567673626589282304,blackuma,1567652170547478528,MPD_bousai
1567670698977656832,haruharu393939,1567652170547478528,MPD_bousai
1567662840630366208,susie_diet,1567652170547478528,MPD_bousai
1567662263548678144,_heibonitiban,1567652170547478528,MPD_bousai
1567657724951023616,yasushia,1567652170547478528,MPD_bousai
1567655370390409216,TakakoWatanabe,1567652170547478528,MPD_bousai
1567654305599201280,Gorou32525,1567652170547478528,MPD_bousai
1567654097557528576,motto24,1567652170547478528,MPD_bousai
1567653774952640512,mimiurrr,1567652170547478528,MPD_bousai
1567322084627595264,ekoplum,1567300962850844673,MPD_bousai
1567309675229761536,aslanworker,1567300962850844673,MPD_bousai
1567308066433175552,susie_diet,1567300962850844673,MPD_bousai
1567303543950016512,pyua777,1567300962850844673,MPD_bousai
1567126927588364288,5556hernia,1566908581160812545,MPD_bousai
1566929451015110656,Tako51486550,1566908581160812545,MPD_bousai
1565152667630190592,oguraten,1564390420377137152,MPD_bousai
1565128207853965312,kanata3174,1564390420377137152,MPD_bousai
1565119202272628736,sa2ki_abe,1564390420377137152,MPD_bousai
1564394041412055040,pom_kasin,1564390420377137152,MPD_bousai
1564392471563743232,NoOg7yf1awL0hiE,1564390420377137152,MPD_bousai
1567128383263510528,sugisugi77fishf,1562579383487176704,MPD_bousai
1566730625113272320,valkrie03,1562579383487176704,MPD_bousai
1566725969829720064,Aaaponn,1562579383487176704,MPD_bousai
1566247400230256640,char_takayama,1562579383487176704,MPD_bousai
1566203808476147712,GiftMaru,1562579383487176704,MPD_bousai
1562591937676189696,Dengaku_T,1562579383487176704,MPD_bousai
1562585048188329984,aozoratosa,1562579383487176704,MPD_bousai
1562776329711280128,kumamotoni,1561528838999666688,MPD_bousai
1561704888806957056,happybongo,1561528838999666688,MPD_bousai
1561592986433048576,RLA4132732,1561528838999666688,MPD_bousai
1561584953997262848,uzumejiutamai,1561528838999666688,MPD_bousai
1561574125457801216,MoonlightBest,1561528838999666688,MPD_bousai
1561536057820475392,kougyoku3,1561528838999666688,MPD_bousai
1562297234724917248,JQ2KPP,1560031125539799040,MPD_bousai
1562197060325019648,cheese_banzai,1560031125539799040,MPD_bousai
1560266530863980544,ne0almada,1560031125539799040,MPD_bousai
1560240964962099200,kumamotoni,1560031125539799040,MPD_bousai
1560173707498516480,meet_1031,1560031125539799040,MPD_bousai
1560117166556323840,PK_WAVE,1560031125539799040,MPD_bousai
1560094288566157312,lalameansi,1560031125539799040,MPD_bousai
1560055714952884224,Nanasuno,1560031125539799040,MPD_bousai
1560044436809478144,T0soE55HmE5lJHE,1560031125539799040,MPD_bousai
1560042710701993984,kazkazetoeto,1560031125539799040,MPD_bousai
1559862984209727488,SDai0210,1559336115236380672,MPD_bousai
1559336115236380672,ciclista1977,1559336115236380672,MPD_bousai
1559502686591979520,HisaLesPaul,1559336115236380672,MPD_bousai
1559390543251390464,misatotch,1559336115236380672,MPD_bousai
1559389459892027392,aosora_aosora5,1559336115236380672,MPD_bousai
1559384095892725760,yuki29309710,1559336115236380672,MPD_bousai
1559376896843923456,Sotobori7,1559336115236380672,MPD_bousai
1559370112490250240,BonnevilleStock,1559336115236380672,MPD_bousai
1559363567757201408,na_rururu_3,1559336115236380672,MPD_bousai
1559344392737112064,djaiko62,1559336115236380672,MPD_bousai
1558290328905748480,1945_japan,1557132655871021056,MPD_bousai
1557143669282861056,ttoonniicc,1557132655871021056,MPD_bousai
1557137724963835904,elinguie,1557132655871021056,MPD_bousai
1557137392275836928,YujiMichel,1557132655871021056,MPD_bousai
1555306794855313408,ponkotu23nm,1554970016868872192,MPD_bousai
1555035091855847424,nanashisan_com,1554970016868872192,MPD_bousai
1555032676041900032,gaga_maro,1554970016868872192,MPD_bousai
1554989978568228864,knyamadajpn,1554970016868872192,MPD_bousai
1554978585806782464,rita2394RITA,1554970016868872192,MPD_bousai
1554971968725585920,AmnesiacMoon,1554970016868872192,MPD_bousai
1554970553005780992,yokohamaikakich,1554970016868872192,MPD_bousai
1558073831696519168,Natu29901658,1554592096711225344,MPD_bousai
1554833883849404416,ginpe0pyon,1554592096711225344,MPD_bousai
1554640310864474112,ouaadjective,1554592096711225344,MPD_bousai
1554632935210647552,nekonotama0804,1554592096711225344,MPD_bousai
1554620835331194880,trendBotJP,1554592096711225344,MPD_bousai
1554617286085844992,Re10131,1554592096711225344,MPD_bousai
1554613356048400384,trendBotJP,1554592096711225344,MPD_bousai
1554610393418346496,join2038earth,1554592096711225344,MPD_bousai
1554605339370090496,yokochin_nobu,1554592096711225344,MPD_bousai
1564113827016613888,lovesimalove,1554257649688264704,MPD_bousai
1559901094515732480,shee,1554257649688264704,MPD_bousai
1559516598440165376,kagaminogotosi,1554257649688264704,MPD_bousai
1558076196406996992,u1_snd,1554257649688264704,MPD_bousai
1556568659807830016,lilith_toulove,1554257649688264704,MPD_bousai
